5.712381,72.073333,84.310000,0.935238,0.832857,0.244762,0.222857,77.090952,50.121429,1.049048,0.095238,0.352381,2.738095,12.285714,1689.761905,1.021377
5.727143,63.740476,84.282381,0.937619,0.830952,0.243333,0.222857,77.024286,50.151905,1.074286,0.094286,0.338095,2.695238,12.904762,2182.238095,1.020919
5.686190,61.394762,84.308571,0.947143,0.831905,0.242857,0.223333,76.991905,50.174762,1.095238,0.091905,0.323810,2.528571,13.714286,2700.952381,1.020656
5.637619,62.090000,84.398095,0.941429,0.825714,0.243333,0.223810,76.956190,50.071429,1.095714,0.091429,0.309524,2.447619,15.523810,3011.238095,1.020820
5.631905,63.238571,84.459524,0.931905,0.822857,0.244286,0.223333,77.002381,50.025714,1.081905,0.091429,0.304762,2.428571,17.238095,2919.761905,1.020166
5.670000,64.584762,84.454762,0.916667,0.821905,0.247619,0.222381,77.059048,49.969524,1.061905,0.091429,0.319048,2.366667,19.047619,3192.904762,1.019597
5.665238,65.621429,84.517619,0.913333,0.824286,0.251905,0.224286,77.133810,49.677619,1.062381,0.090952,0.333333,2.376190,19.190476,3143.952381,1.020161
5.662857,69.755238,84.549524,0.902381,0.831429,0.262857,0.228571,77.349048,49.720952,1.054762,0.090000,0.328571,2.423810,22.666667,2903.952381,1.019503
5.670952,70.710476,84.549048,0.899048,0.833333,0.264762,0.229524,77.399524,49.604762,1.050476,0.090000,0.338095,2.390476,23.095238,2879.428571,1.019382
5.693333,72.202857,84.564286,0.878095,0.833333,0.270000,0.230952,77.452857,49.268095,1.021905,0.091905,0.338095,2.452381,23.761905,2747.380952,1.019392
5.721905,71.411429,84.500952,0.877143,0.831429,0.270000,0.231429,77.454286,49.259524,1.028571,0.093333,0.352381,2.366667,21.857143,3048.142857,1.019416
5.739524,70.639048,84.498095,0.874286,0.824286,0.265714,0.230476,77.386190,49.535238,1.038571,0.093810,0.357143,2.333333,22.428571,3142.619048,1.019766
5.784762,70.996667,84.447143,0.862381,0.815714,0.262857,0.228095,77.308571,50.278571,1.030000,0.094762,0.371429,2.404762,22.238095,3187.952381,1.018933
5.865714,71.260952,84.458571,0.844762,0.801429,0.255714,0.222857,77.296667,51.326667,1.007619,0.096667,0.366667,2.380952,19.904762,3557.619048,1.018615
5.886667,70.830476,84.461905,0.838571,0.791905,0.248571,0.219048,77.176667,52.176190,1.001905,0.097619,0.342857,2.452381,17.238095,3433.571429,1.018678
5.950476,72.173810,84.447619,0.832857,0.791905,0.245714,0.216667,77.244286,53.116667,0.987619,0.097143,0.338095,2.547619,15.238095,3241.571429,1.018896
5.936667,72.205714,84.474286,0.835238,0.792381,0.245238,0.216667,77.251905,53.098571,0.986667,0.096667,0.338095,2.566667,15.428571,3001.190476,1.018561
5.947619,72.030952,84.544762,0.829524,0.794286,0.245238,0.215714,77.340000,52.993333,0.961905,0.095714,0.338095,2.742857,15.952381,2814.333333,1.017645
5.925238,70.253810,84.538571,0.837619,0.800476,0.244286,0.216190,77.381429,52.370000,0.963810,0.094286,0.333333,2.676190,15.047619,3065.523810,1.017515
5.890000,68.310476,84.541429,0.849048,0.810476,0.245238,0.217619,77.397619,51.121429,0.967619,0.091905,0.342857,2.766667,15.761905,2613.809524,1.017576
5.884762,67.589048,84.544286,0.850476,0.813810,0.247619,0.218095,77.410476,50.339524,0.966190,0.090952,0.357143,2.742857,16.285714,2631.047619,1.017165
5.850000,66.269333,84.577333,0.858667,0.820000,0.250000,0.219333,77.442667,49.103333,0.972000,0.088000,0.360000,2.673333,16.800000,2655.266667,1.016699
5.891111,66.876667,84.533333,0.851111,0.825556,0.254444,0.220000,77.392222,49.182222,0.970000,0.086667,0.322222,2.411111,15.222222,3023.777778,1.017553
5.702000,77.112000,84.606000,0.880000,0.810000,0.252000,0.216000,77.188000,52.950000,0.940000,0.104000,0.400000,2.380000,21.000000,1242.600000,1.025764
5.805455,74.458182,84.354545,0.880000,0.809091,0.248182,0.215455,77.093636,53.586364,0.942727,0.107273,0.400000,2.463636,18.000000,573.454545,1.026277
5.753810,75.207143,84.358095,0.890952,0.811905,0.249048,0.216667,76.966667,48.397143,0.962857,0.104762,0.323810,2.519048,18.142857,1466.571429,1.028023
5.736667,75.209524,84.314286,0.920000,0.826667,0.250476,0.220000,76.960476,45.739048,1.007143,0.102857,0.300000,2.585714,19.476190,2225.523810,1.028612
5.611905,77.601429,84.277143,0.985714,0.857143,0.257619,0.227619,77.075714,45.679048,1.084762,0.100476,0.295238,2.733333,17.761905,2901.809524,1.029358
5.583333,78.766190,84.291905,0.997619,0.860000,0.257619,0.228571,77.176667,46.345238,1.100476,0.098095,0.304762,2.709524,17.952381,2986.904762,1.029439
5.570000,83.608571,84.369048,0.975714,0.845714,0.252857,0.225714,77.243810,48.541905,1.070952,0.096190,0.333333,2.685714,15.571429,2884.047619,1.026349
5.662381,80.245238,84.325238,0.951905,0.837619,0.247619,0.222381,77.210952,50.022857,1.049524,0.094762,0.361905,2.647619,14.190476,2212.000000,1.023162
5.722857,70.634286,84.307143,0.933333,0.832381,0.244286,0.222381,77.079524,50.092857,1.048095,0.095714,0.352381,2.761905,12.095238,1747.571429,1.021451
5.729524,65.411429,84.294762,0.935238,0.830952,0.243333,0.222857,77.039048,50.161429,1.067143,0.094762,0.338095,2.723810,12.857143,2022.000000,1.021208
5.632381,62.738095,84.450952,0.936190,0.823810,0.243333,0.223810,76.986190,50.009524,1.089524,0.091429,0.309524,2.452381,16.190476,2902.380952,1.020346
5.673810,64.927619,84.466190,0.914762,0.822381,0.249048,0.222857,77.093333,49.921429,1.060952,0.091429,0.323810,2.276190,18.761905,3203.047619,1.020013
5.665714,70.170000,84.524286,0.893333,0.832381,0.264286,0.229524,77.372381,49.184286,1.041429,0.090476,0.342857,2.414286,23.190476,2887.809524,1.019529
5.679524,72.002857,84.564286,0.881429,0.833810,0.269048,0.230952,77.445714,49.338571,1.026190,0.091429,0.338095,2.452381,24.142857,2781.761905,1.019724
5.758095,70.803333,84.490952,0.868571,0.819524,0.264286,0.229524,77.352381,49.854286,1.034762,0.094286,0.366667,2.366667,22.571429,3184.047619,1.019377
5.879048,71.083810,84.460000,0.842857,0.799048,0.253333,0.221429,77.267619,51.481905,1.005714,0.097143,0.371429,2.376190,18.285714,3563.809524,1.018748
5.943810,71.831429,84.490000,0.834286,0.792857,0.244762,0.216190,77.234762,53.140476,0.983333,0.096190,0.338095,2.638095,15.761905,2958.761905,1.018281
5.936190,72.065714,84.536190,0.830952,0.793333,0.245238,0.215714,77.313333,53.031905,0.968571,0.095714,0.338095,2.742857,15.857143,2755.190476,1.018139
5.888571,67.919048,84.542381,0.850952,0.812857,0.246667,0.218095,77.422857,50.762381,0.966667,0.090952,0.333333,2.752381,16.095238,2726.285714,1.017354
5.870000,66.692308,84.553077,0.854615,0.821538,0.250769,0.220000,77.463846,49.128462,0.968462,0.087692,0.353846,2.569231,16.153846,2896.923077,1.017191
5.715714,77.367143,84.517143,0.880000,0.811429,0.251429,0.215714,77.287143,53.365714,0.930000,0.105714,0.400000,2.471429,19.571429,899.000000,1.027304
5.814000,72.379333,84.356000,0.878667,0.802000,0.245333,0.214000,77.054000,51.864667,0.954667,0.105333,0.373333,2.360000,18.866667,1075.400000,1.027048
5.771905,74.940000,84.300952,0.898095,0.817143,0.249048,0.217619,76.948571,47.491905,0.976667,0.103810,0.319048,2.528571,18.809524,1626.190476,1.027767
5.719524,75.500952,84.318095,0.928095,0.830952,0.251905,0.220952,77.012381,45.399048,1.016190,0.102381,0.290476,2.623810,19.476190,2384.142857,1.029063
5.596190,78.224286,84.281905,0.991905,0.858571,0.258571,0.228095,77.096667,45.934286,1.092857,0.100000,0.304762,2.733333,17.857143,2999.857143,1.029408
5.587143,78.587143,84.250000,0.999048,0.859048,0.255238,0.228095,77.208571,46.838095,1.104762,0.097143,0.309524,2.742857,17.809524,3124.428571,1.028651
5.595714,83.138095,84.390000,0.965238,0.841429,0.250952,0.224762,77.248571,49.009048,1.057143,0.096190,0.352381,2.676190,15.047619,2585.285714,1.024758
5.678095,79.208571,84.316667,0.949524,0.837143,0.246667,0.222381,77.195238,50.004762,1.050000,0.094762,0.366667,2.690476,13.761905,2120.571429,1.022823
5.729524,68.875714,84.305238,0.933333,0.832381,0.244286,0.222857,77.085714,50.023810,1.051905,0.095238,0.342857,2.733333,12.380952,1917.428571,1.021446
5.713333,62.269048,84.281905,0.940000,0.830476,0.243333,0.222857,77.017619,50.230476,1.081429,0.093333,0.333333,2.700000,12.809524,2220.428571,1.021009
5.640000,63.785238,84.461429,0.926190,0.821905,0.245238,0.222857,77.000000,50.055714,1.072857,0.091429,0.304762,2.457143,17.523810,3094.190476,1.019714
5.670000,65.306190,84.524762,0.913810,0.823333,0.250476,0.223333,77.135238,49.740952,1.060000,0.091429,0.328571,2.271429,18.952381,3202.285714,1.020386
5.658571,71.304286,84.559048,0.890000,0.833810,0.267143,0.230476,77.441905,49.236190,1.037143,0.090476,0.338095,2.457143,23.238095,2839.571429,1.019551
5.714762,71.786190,84.539524,0.874762,0.831905,0.270000,0.230952,77.441429,49.336190,1.022381,0.092381,0.347619,2.457143,23.190476,3003.714286,1.019636
5.807619,71.277619,84.469524,0.857143,0.811905,0.261429,0.226667,77.335238,50.555714,1.021905,0.095238,0.366667,2.414286,21.714286,3217.476190,1.018874
5.882857,70.940476,84.462857,0.841429,0.796190,0.250476,0.220476,77.220476,51.820952,1.003333,0.097143,0.352381,2.419048,17.619048,3455.952381,1.018812
5.935238,71.961429,84.525714,0.833810,0.792857,0.244762,0.215714,77.246667,53.116667,0.979048,0.095714,0.338095,2.719048,16.142857,2945.952381,1.018321
5.944286,71.475238,84.542857,0.831905,0.796667,0.244762,0.215714,77.360952,52.660476,0.960476,0.095238,0.338095,2.776190,15.190476,2907.619048,1.017480
5.881905,67.266667,84.545714,0.852857,0.817143,0.249048,0.219048,77.408571,49.937143,0.966667,0.090000,0.357143,2.714286,16.571429,2711.666667,1.017503
5.902727,66.525455,84.532727,0.851818,0.824545,0.251818,0.220000,77.424545,49.174545,0.965455,0.087273,0.345455,2.545455,15.545455,3014.636364,1.017474
5.793529,72.255882,84.372353,0.878824,0.800588,0.245882,0.214118,77.045294,51.078235,0.958824,0.104706,0.376471,2.452941,19.352941,1153.235294,1.026846
5.770952,74.846190,84.310000,0.902857,0.819048,0.249524,0.218571,76.960000,47.079524,0.985238,0.103810,0.314286,2.542857,19.190476,1730.000000,1.028259
5.570476,79.295238,84.264762,1.000000,0.857143,0.255238,0.228571,77.237143,47.180952,1.109524,0.096190,0.319048,2.700000,17.714286,3095.571429,1.028158
5.613333,82.553810,84.389524,0.961429,0.840476,0.250000,0.224286,77.233810,49.270000,1.053810,0.095714,0.352381,2.700000,15.047619,2391.952381,1.024724
5.694286,61.813333,84.324762,0.944286,0.831429,0.242857,0.223333,77.007619,50.160952,1.089048,0.092381,0.328571,2.614286,13.142857,2399.095238,1.020644
5.648095,64.179048,84.458571,0.921905,0.821429,0.245714,0.222381,77.009048,50.037143,1.065238,0.091429,0.309524,2.438095,18.000000,3148.142857,1.019803
5.713810,71.788095,84.531429,0.875714,0.831429,0.270476,0.230952,77.455714,49.325714,1.024762,0.092857,0.347619,2.395238,22.571429,3067.190476,1.019620
5.830476,71.336667,84.456667,0.852381,0.808571,0.260000,0.225238,77.327143,50.802381,1.016667,0.095714,0.357143,2.333333,20.904762,3371.714286,1.018844
5.936190,70.879048,84.542857,0.834286,0.798571,0.244286,0.215714,77.380476,52.652381,0.960952,0.094762,0.333333,2.728571,15.047619,2955.523810,1.017449
5.876316,66.331053,84.542105,0.854737,0.818947,0.250526,0.219474,77.434737,49.268947,0.964737,0.089474,0.363158,2.742105,16.631579,2558.157895,1.017192
5.796667,75.914444,84.413333,0.877778,0.812222,0.251111,0.215556,77.272222,53.608889,0.932222,0.106667,0.400000,2.488889,18.555556,699.777778,1.026751
5.751905,73.465238,84.391429,0.881429,0.802857,0.247619,0.215238,77.059524,49.910952,0.958571,0.104286,0.347619,2.500000,19.000000,1195.666667,1.026948
5.760952,74.911429,84.321429,0.908095,0.820952,0.249524,0.218571,76.961905,46.670000,0.991429,0.103810,0.309524,2.576190,19.380952,1919.428571,1.028719
5.673333,76.204286,84.262381,0.951905,0.843810,0.255238,0.224286,77.083810,44.952381,1.043333,0.102381,0.304762,2.719048,19.238095,2650.571429,1.029488
5.589524,78.861905,84.282857,0.995238,0.859048,0.258095,0.228571,77.123333,46.144286,1.097143,0.099048,0.300000,2.700000,18.142857,2965.571429,1.029112
5.542857,81.559048,84.323810,0.996667,0.853333,0.255238,0.227619,77.229524,47.657619,1.101905,0.096190,0.323810,2.695238,16.571429,3089.857143,1.027409
5.629524,81.945714,84.405714,0.956667,0.838571,0.249048,0.223333,77.210000,49.497143,1.050476,0.095238,0.352381,2.700000,15.095238,2271.047619,1.023885
5.699524,76.393810,84.328095,0.943333,0.835238,0.244286,0.222381,77.160952,50.103810,1.049524,0.094762,0.376190,2.761905,12.666667,1834.904762,1.022765
5.734286,66.847143,84.297619,0.933333,0.831429,0.243333,0.222857,77.050476,50.104286,1.059048,0.095238,0.338095,2.757143,12.666667,1982.666667,1.021415
5.677619,61.099048,84.326190,0.947143,0.830952,0.242857,0.223333,76.974762,50.177619,1.099524,0.091429,0.319048,2.514286,14.000000,2804.333333,1.020702
5.661429,64.330476,84.448095,0.919048,0.821905,0.246667,0.222381,77.044762,49.985238,1.063333,0.091429,0.314286,2.347619,18.523810,3161.190476,1.019740
5.658571,66.809048,84.533333,0.911429,0.827143,0.255714,0.225714,77.190476,49.716667,1.063810,0.090476,0.323810,2.395238,20.000000,2864.952381,1.019737
5.670000,71.652381,84.559048,0.885238,0.834286,0.268095,0.230952,77.442857,49.291905,1.030476,0.090952,0.338095,2.447619,23.476190,2911.809524,1.019395
5.724286,71.106190,84.503810,0.878095,0.830476,0.269048,0.231429,77.447143,49.198571,1.033810,0.093333,0.352381,2.300000,22.047619,3086.523810,1.019515
5.852381,71.314286,84.468571,0.847619,0.804762,0.258095,0.224286,77.319048,51.037619,1.011429,0.096190,0.361905,2.333333,20.476190,3532.333333,1.018778
5.918095,72.070952,84.474286,0.836667,0.789048,0.246190,0.217619,77.154286,53.153810,1.002857,0.097619,0.338095,2.438095,16.523810,3318.523810,1.018803
5.932857,71.954762,84.517143,0.832857,0.793333,0.244762,0.215714,77.277619,53.043810,0.973810,0.095714,0.338095,2.738095,16.142857,2804.476190,1.018223
5.915238,69.710952,84.540000,0.840952,0.803333,0.244286,0.216667,77.374762,52.101429,0.966667,0.093810,0.338095,2.695238,15.238095,2985.666667,1.017619
5.855294,65.767647,84.547647,0.859412,0.818235,0.249412,0.219412,77.412353,49.080588,0.972353,0.088824,0.364706,2.764706,17.000000,2492.647059,1.016923
5.862000,68.296000,84.542000,0.856000,0.832000,0.258000,0.222000,77.302000,48.106000,0.980000,0.084000,0.300000,2.440000,17.400000,3230.800000,1.018028
5.751905,74.185714,84.385238,0.883333,0.804762,0.247619,0.215714,77.008095,49.856190,0.959524,0.104286,0.338095,2.542857,17.666667,1026.000000,1.026764
5.689048,75.971905,84.280476,0.942857,0.839048,0.254286,0.222857,77.070000,44.881905,1.033333,0.102381,0.300000,2.690476,19.904762,2514.095238,1.029540
5.535714,82.236667,84.355714,0.993333,0.851905,0.254762,0.227143,77.230000,47.830952,1.094286,0.095714,0.323810,2.657143,15.904762,3124.761905,1.027145
5.693810,77.298095,84.319048,0.945238,0.835714,0.245238,0.222381,77.189048,50.070000,1.050952,0.094762,0.376190,2.690476,13.047619,1996.619048,1.022841
5.664286,61.185714,84.348095,0.945714,0.828571,0.242857,0.223333,76.947143,50.135238,1.100000,0.091429,0.319048,2.466667,14.238095,3024.714286,1.020461
5.660476,66.101905,84.533333,0.913333,0.825714,0.253810,0.225238,77.166667,49.694762,1.063810,0.090476,0.328571,2.395238,19.761905,3045.333333,1.019883
5.724762,70.850000,84.501429,0.879048,0.829524,0.268095,0.231429,77.435714,49.182857,1.038571,0.093333,0.352381,2.338095,22.285714,3168.714286,1.019169
5.902381,72.311429,84.489524,0.838571,0.791429,0.249048,0.218571,77.205714,52.876667,1.005238,0.097619,0.338095,2.476190,16.952381,3371.761905,1.018525
5.906667,69.174762,84.544762,0.843810,0.805714,0.244762,0.217143,77.378571,51.732857,0.966667,0.093333,0.347619,2.766667,15.476190,2794.666667,1.017475
5.880000,67.357143,84.555714,0.855714,0.831429,0.257143,0.221429,77.364286,48.254286,0.972857,0.085714,0.314286,2.585714,16.428571,2683.857143,1.017671
5.740952,74.886667,84.408095,0.886667,0.807143,0.248095,0.216190,77.009048,49.410476,0.959524,0.104286,0.333333,2.547619,17.428571,1236.809524,1.026626
5.660000,76.414286,84.269048,0.959048,0.847143,0.255714,0.225238,77.073810,45.003810,1.050952,0.102381,0.304762,2.814286,18.000000,2726.380952,1.029575
5.531905,83.180000,84.364762,0.989524,0.850476,0.254286,0.227143,77.228095,48.068095,1.089524,0.095238,0.328571,2.638095,15.571429,2988.857143,1.026519
5.704286,74.970952,84.324286,0.940952,0.834762,0.243810,0.222381,77.137619,50.069524,1.049048,0.094762,0.376190,2.814286,12.285714,1883.095238,1.022581
5.649524,61.371429,84.365714,0.944286,0.827143,0.242857,0.223810,76.940952,50.146667,1.100952,0.091429,0.319048,2.452381,14.857143,3135.000000,1.020841
5.656190,67.703333,84.539048,0.909524,0.828571,0.258095,0.226667,77.236190,49.653810,1.062381,0.090000,0.328571,2.400000,20.476190,2833.000000,1.019615
5.727143,70.446667,84.497619,0.878095,0.827619,0.266667,0.230952,77.400952,49.242857,1.040476,0.093333,0.352381,2.352381,22.095238,3211.238095,1.019581
5.921429,72.396190,84.480476,0.835714,0.789048,0.246190,0.217143,77.184286,53.044286,0.998571,0.097143,0.338095,2.442857,16.047619,3255.142857,1.018865
5.897143,68.686667,84.532381,0.847143,0.808095,0.244762,0.217143,77.383810,51.466667,0.968095,0.092381,0.342857,2.800000,15.476190,2569.714286,1.017495
5.880000,69.100000,84.560000,0.853333,0.836667,0.263333,0.223333,77.226667,47.723333,0.976667,0.083333,0.300000,2.166667,18.333333,4065.666667,1.018371
5.643810,76.715714,84.271905,0.965714,0.849524,0.256190,0.226190,77.057619,44.948095,1.057619,0.101905,0.295238,2.809524,18.333333,2729.761905,1.029465
5.701905,74.129048,84.315238,0.939524,0.833810,0.243810,0.222381,77.099524,50.060000,1.049048,0.094762,0.361905,2.866667,12.428571,1858.904762,1.022008
5.657143,68.699048,84.537619,0.905714,0.829524,0.260000,0.227619,77.271429,49.710952,1.058571,0.090000,0.328571,2.419048,22.000000,2761.333333,1.019286
5.936190,72.413333,84.469048,0.834286,0.790952,0.246190,0.217143,77.229048,53.179048,0.993810,0.097143,0.338095,2.490476,15.333333,3306.714286,1.018511
5.880000,70.140000,84.460000,0.860000,0.840000,0.270000,0.230000,77.090000,47.020000,0.990000,0.080000,0.200000,1.900000,21.000000,4243.000000,1.021350
5.796667,75.914444,84.413333,0.877778,0.812222,0.251111,0.215556,77.272222,53.608889,0.932222,0.106667,0.400000,2.488889,18.555556,699.777778,1.026751
5.751905,73.465238,84.391429,0.881429,0.802857,0.247619,0.215238,77.059524,49.910952,0.958571,0.104286,0.347619,2.500000,19.000000,1195.666667,1.026948
5.760952,74.911429,84.321429,0.908095,0.820952,0.249524,0.218571,76.961905,46.670000,0.991429,0.103810,0.309524,2.576190,19.380952,1919.428571,1.028719
5.673333,76.204286,84.262381,0.951905,0.843810,0.255238,0.224286,77.083810,44.952381,1.043333,0.102381,0.304762,2.719048,19.238095,2650.571429,1.029488
5.589524,78.861905,84.282857,0.995238,0.859048,0.258095,0.228571,77.123333,46.144286,1.097143,0.099048,0.300000,2.700000,18.142857,2965.571429,1.029112
5.542857,81.559048,84.323810,0.996667,0.853333,0.255238,0.227619,77.229524,47.657619,1.101905,0.096190,0.323810,2.695238,16.571429,3089.857143,1.027409
5.629524,81.945714,84.405714,0.956667,0.838571,0.249048,0.223333,77.210000,49.497143,1.050476,0.095238,0.352381,2.700000,15.095238,2271.047619,1.023885
5.699524,76.393810,84.328095,0.943333,0.835238,0.244286,0.222381,77.160952,50.103810,1.049524,0.094762,0.376190,2.761905,12.666667,1834.904762,1.022765
5.734286,66.847143,84.297619,0.933333,0.831429,0.243333,0.222857,77.050476,50.104286,1.059048,0.095238,0.338095,2.757143,12.666667,1982.666667,1.021415
5.677619,61.099048,84.326190,0.947143,0.830952,0.242857,0.223333,76.974762,50.177619,1.099524,0.091429,0.319048,2.514286,14.000000,2804.333333,1.020702
5.661429,64.330476,84.448095,0.919048,0.821905,0.246667,0.222381,77.044762,49.985238,1.063333,0.091429,0.314286,2.347619,18.523810,3161.190476,1.019740
5.658571,66.809048,84.533333,0.911429,0.827143,0.255714,0.225714,77.190476,49.716667,1.063810,0.090476,0.323810,2.395238,20.000000,2864.952381,1.019737
5.670000,71.652381,84.559048,0.885238,0.834286,0.268095,0.230952,77.442857,49.291905,1.030476,0.090952,0.338095,2.447619,23.476190,2911.809524,1.019395
5.724286,71.106190,84.503810,0.878095,0.830476,0.269048,0.231429,77.447143,49.198571,1.033810,0.093333,0.352381,2.300000,22.047619,3086.523810,1.019515
5.852381,71.314286,84.468571,0.847619,0.804762,0.258095,0.224286,77.319048,51.037619,1.011429,0.096190,0.361905,2.333333,20.476190,3532.333333,1.018778
5.918095,72.070952,84.474286,0.836667,0.789048,0.246190,0.217619,77.154286,53.153810,1.002857,0.097619,0.338095,2.438095,16.523810,3318.523810,1.018803
5.932857,71.954762,84.517143,0.832857,0.793333,0.244762,0.215714,77.277619,53.043810,0.973810,0.095714,0.338095,2.738095,16.142857,2804.476190,1.018223
5.915238,69.710952,84.540000,0.840952,0.803333,0.244286,0.216667,77.374762,52.101429,0.966667,0.093810,0.338095,2.695238,15.238095,2985.666667,1.017619
5.855294,65.767647,84.547647,0.859412,0.818235,0.249412,0.219412,77.412353,49.080588,0.972353,0.088824,0.364706,2.764706,17.000000,2492.647059,1.016923
5.862000,68.296000,84.542000,0.856000,0.832000,0.258000,0.222000,77.302000,48.106000,0.980000,0.084000,0.300000,2.440000,17.400000,3230.800000,1.018028
5.751905,74.185714,84.385238,0.883333,0.804762,0.247619,0.215714,77.008095,49.856190,0.959524,0.104286,0.338095,2.542857,17.666667,1026.000000,1.026764
5.689048,75.971905,84.280476,0.942857,0.839048,0.254286,0.222857,77.070000,44.881905,1.033333,0.102381,0.300000,2.690476,19.904762,2514.095238,1.029540
5.535714,82.236667,84.355714,0.993333,0.851905,0.254762,0.227143,77.230000,47.830952,1.094286,0.095714,0.323810,2.657143,15.904762,3124.761905,1.027145
5.693810,77.298095,84.319048,0.945238,0.835714,0.245238,0.222381,77.189048,50.070000,1.050952,0.094762,0.376190,2.690476,13.047619,1996.619048,1.022841
5.664286,61.185714,84.348095,0.945714,0.828571,0.242857,0.223333,76.947143,50.135238,1.100000,0.091429,0.319048,2.466667,14.238095,3024.714286,1.020461
5.660476,66.101905,84.533333,0.913333,0.825714,0.253810,0.225238,77.166667,49.694762,1.063810,0.090476,0.328571,2.395238,19.761905,3045.333333,1.019883
5.724762,70.850000,84.501429,0.879048,0.829524,0.268095,0.231429,77.435714,49.182857,1.038571,0.093333,0.352381,2.338095,22.285714,3168.714286,1.019169
5.902381,72.311429,84.489524,0.838571,0.791429,0.249048,0.218571,77.205714,52.876667,1.005238,0.097619,0.338095,2.476190,16.952381,3371.761905,1.018525
5.906667,69.174762,84.544762,0.843810,0.805714,0.244762,0.217143,77.378571,51.732857,0.966667,0.093333,0.347619,2.766667,15.476190,2794.666667,1.017475
5.880000,67.357143,84.555714,0.855714,0.831429,0.257143,0.221429,77.364286,48.254286,0.972857,0.085714,0.314286,2.585714,16.428571,2683.857143,1.017671
5.740952,74.886667,84.408095,0.886667,0.807143,0.248095,0.216190,77.009048,49.410476,0.959524,0.104286,0.333333,2.547619,17.428571,1236.809524,1.026626
5.660000,76.414286,84.269048,0.959048,0.847143,0.255714,0.225238,77.073810,45.003810,1.050952,0.102381,0.304762,2.814286,18.000000,2726.380952,1.029575
5.531905,83.180000,84.364762,0.989524,0.850476,0.254286,0.227143,77.228095,48.068095,1.089524,0.095238,0.328571,2.638095,15.571429,2988.857143,1.026519
5.704286,74.970952,84.324286,0.940952,0.834762,0.243810,0.222381,77.137619,50.069524,1.049048,0.094762,0.376190,2.814286,12.285714,1883.095238,1.022581
5.649524,61.371429,84.365714,0.944286,0.827143,0.242857,0.223810,76.940952,50.146667,1.100952,0.091429,0.319048,2.452381,14.857143,3135.000000,1.020841
5.656190,67.703333,84.539048,0.909524,0.828571,0.258095,0.226667,77.236190,49.653810,1.062381,0.090000,0.328571,2.400000,20.476190,2833.000000,1.019615
5.727143,70.446667,84.497619,0.878095,0.827619,0.266667,0.230952,77.400952,49.242857,1.040476,0.093333,0.352381,2.352381,22.095238,3211.238095,1.019581
