37.400251 19.309094 0.564570 33.791180 1.512029 21.482504 11.578482 66.409638 35.146213 82.733603 97.062816 97.728441 108.104466 95.641157 96.677027 115.001745 49.881360 48.638000 
37.400211 19.249509 0.564563 33.818353 1.512404 21.275517 11.541600 66.426874 35.104668 82.923790 97.043845 97.680036 108.085441 95.633019 96.664078 114.947816 49.661716 48.716300 
37.400354 19.225247 0.564554 33.795304 1.512836 21.285234 11.592214 66.422319 35.102536 83.016513 97.090737 97.704121 108.173272 95.671680 96.703688 115.007690 49.738003 48.953500 
37.400786 19.231935 0.564548 33.758198 1.513374 21.328147 11.394796 66.428118 35.124414 83.173462 97.149431 97.754950 108.161866 95.724271 96.756293 115.046366 49.804507 48.904700 
37.400439 19.210831 0.564543 33.751437 1.512515 21.174897 11.705538 66.332995 35.114227 83.208072 97.143886 97.740767 108.125428 95.719257 96.755508 115.039806 49.629782 48.884400 
37.400378 19.229970 0.564515 33.831911 1.512967 21.068143 11.811167 66.418125 35.127214 83.591933 97.096725 97.663191 108.002006 95.695358 96.720449 114.918103 49.504195 48.789800 
37.400909 19.224326 0.564561 33.792687 1.512621 21.385940 11.198029 66.441490 35.096154 83.169555 97.226445 97.753264 107.870417 95.793201 96.824774 115.154080 49.796572 48.318000 
37.400244 19.231997 0.564549 33.849340 1.511726 21.135218 11.930891 66.359089 35.106320 83.138474 97.164250 97.679739 107.907912 95.740830 96.775194 115.070495 49.544873 48.209900 
37.400371 19.255479 0.564565 33.792176 1.512401 21.213501 11.347725 66.419106 35.094967 83.385608 97.062327 97.668156 107.279948 95.666381 96.690134 114.894339 49.621608 48.103400 
37.400437 19.215573 0.564522 33.785621 1.512909 21.203915 12.603440 66.414795 35.082506 83.468689 97.115592 97.645122 107.541826 95.708970 96.735799 114.973773 50.016416 48.037900 
37.400631 19.236455 0.564557 33.732655 1.512536 21.346977 12.074821 66.403464 35.074443 83.420110 97.128503 97.669875 106.904682 95.723607 96.749256 114.978692 50.154306 47.913200 
37.400181 19.252062 0.564552 33.866702 1.511453 21.246652 12.878279 66.392495 35.076917 83.033366 97.165322 97.626241 107.240100 95.743969 96.776899 115.104577 49.981055 47.929500 
37.400486 19.231457 0.564539 33.685308 1.512140 21.518628 13.291892 66.344636 35.069777 83.045497 97.180834 97.664160 107.102191 95.748714 96.788578 115.152928 51.332541 48.086700 
37.400351 19.282745 0.564570 33.805853 1.511844 21.247097 11.672745 66.423817 35.077391 83.520151 97.074311 97.633306 106.149027 95.687882 96.707151 114.884591 49.773745 47.962800 
37.400420 19.243379 0.564564 33.844058 1.511521 21.330256 12.651329 66.443641 35.039351 83.542665 97.207812 97.607291 105.523989 95.811214 96.829384 115.055566 50.290807 47.945900 
37.400324 19.319995 0.564581 33.829727 1.511024 21.624798 11.437302 66.407319 35.040827 83.058621 97.181815 97.638879 104.800766 95.782634 96.803513 115.055560 50.117335 47.853700 
37.400238 19.301654 0.564581 33.846207 1.511041 21.375183 11.111977 66.388292 35.043918 83.210628 97.135778 97.636073 105.007165 95.746478 96.764737 114.969398 49.660897 47.955900 
37.401130 19.270845 0.564574 33.627159 1.511638 21.421722 11.552272 66.318481 35.066878 83.692205 97.205735 97.708975 105.224308 95.811786 96.835237 114.985709 50.166823 48.064600 
37.400246 19.326882 0.564571 33.820124 1.511006 21.503482 13.294891 66.348254 35.056321 83.115681 97.223209 97.607218 104.903615 95.814297 96.845119 115.116931 51.011183 47.927600 
37.400098 19.453159 0.564582 33.895980 1.510799 21.322268 12.166611 66.395392 35.065756 83.313324 97.082468 97.580025 104.032378 95.717596 96.729868 114.862912 49.820465 48.101500 
37.400170 19.498420 0.564582 33.880134 1.510782 21.523348 12.175467 66.376868 35.102136 83.058169 97.166619 97.608056 104.178457 95.784924 96.804395 114.953916 50.072944 48.063900 
37.400110 19.421175 0.564582 33.825631 1.510811 21.462546 12.086520 66.313175 35.064996 83.005831 97.083700 97.611296 104.256913 95.700230 96.723789 114.905984 49.996454 48.127000 
37.400201 19.436457 0.564580 33.818705 1.510807 21.479890 12.603783 66.287677 35.107291 82.992634 97.213824 97.642600 104.583319 95.810383 96.843818 115.045870 50.202089 48.496200 
37.400195 19.391152 0.564581 33.844680 1.510819 21.249777 11.267394 66.285194 35.099386 83.218072 97.191397 97.662002 104.761338 95.801041 96.826841 114.974337 49.502284 48.558100 
37.400255 19.427288 0.564579 33.829099 1.510834 21.278915 12.117237 66.284211 35.126345 83.321262 97.221549 97.648963 104.625531 95.831619 96.859385 114.981235 49.767170 48.797700 
37.400175 19.455391 0.564582 33.826187 1.510771 21.462290 12.014417 66.271879 35.120772 82.910160 97.210710 97.665007 104.637604 95.805108 96.840174 115.043838 49.892987 48.844500 
37.400246 19.462379 0.564579 33.834744 1.510759 21.408248 12.583173 66.260336 35.142860 83.030977 97.318668 97.665980 104.600560 95.904851 96.945891 115.137820 50.019281 48.926800 
37.400492 19.403973 0.564572 33.708567 1.510915 21.246120 12.631887 66.231831 35.152370 83.589461 97.264923 97.688305 104.719748 95.870613 96.906073 114.990186 49.989409 48.878400 
37.400187 19.435159 0.564582 33.728412 1.510787 21.385012 11.319457 66.217352 35.137754 82.914246 97.159921 97.741098 104.891047 95.754963 96.793550 114.977507 49.627469 49.173800 
37.400535 19.384735 0.564578 33.671404 1.510871 21.262640 11.509951 66.203139 35.167476 83.305323 97.304306 97.810633 105.261046 95.888617 96.934547 115.071931 49.634365 49.315600 
37.400338 19.480505 0.564570 33.698688 1.510853 21.374592 13.167844 66.212449 35.252640 83.018444 97.266796 97.729408 105.453303 95.841845 96.894685 115.074324 50.349673 49.554700 
37.400262 19.474257 0.564576 33.778671 1.510828 21.266401 12.561886 66.237581 35.208595 83.194398 97.221656 97.688141 105.020789 95.819929 96.858654 114.981567 49.837686 49.599500 
37.400396 19.467910 0.564571 33.783703 1.510822 21.215246 12.736462 66.227899 35.232958 83.380979 97.325622 97.703900 105.038392 95.917225 96.961171 115.054216 49.830342 49.596900 
37.400336 19.470097 0.564554 33.723296 1.510949 21.235393 13.333969 66.230902 35.259554 83.332213 97.216087 97.677318 105.448035 95.810908 96.853789 114.968330 50.286686 49.558900 
37.400336 19.517292 0.564580 33.775531 1.510826 21.500677 11.931318 66.262529 35.238300 82.903391 97.231719 97.743004 105.264212 95.815901 96.857781 115.035631 49.934629 49.851200 
37.400741 19.477811 0.564532 33.710406 1.511006 21.306820 13.359623 66.232993 35.341809 83.282564 97.364975 97.748182 106.124613 95.930641 96.987428 115.134404 50.520504 49.992500 
37.400881 19.590618 0.564555 33.839690 1.510919 21.254685 12.677996 66.308459 35.461566 83.510493 97.371054 97.723473 105.578591 95.964760 97.003989 115.021495 49.878469 49.981700 
37.401084 19.635704 0.564573 33.611618 1.510903 21.420749 12.300728 66.221132 35.520132 83.326683 97.261368 97.858291 105.126739 95.858972 96.904262 114.925121 50.092528 49.975200 
37.402054 19.621722 0.564570 33.513403 1.511190 21.570314 11.889264 66.247462 35.563338 83.293317 97.229590 97.963690 105.815615 95.821551 96.865307 114.912900 50.292991 49.971900 
37.697797 19.178207 0.551226 32.870932 1.811026 23.356184 11.221995 67.132141 35.793586 84.481728 97.438221 99.888739 108.931889 95.930290 96.956918 115.220221 58.581358 49.863300 
37.699572 19.078871 0.549444 32.798469 1.811872 23.565268 11.049651 66.956979 35.788855 84.243366 97.817898 101.787809 108.936086 96.251003 97.326978 115.762511 58.954608 49.332400 
37.699336 19.077683 0.550413 32.789521 1.812214 23.640711 10.886343 66.930326 35.797799 83.941050 97.738004 101.928829 108.936416 96.137992 97.222090 115.740702 58.793025 49.437200 
37.696675 19.221383 0.552829 32.906848 1.808860 23.456926 11.269661 67.146453 35.818477 84.377743 97.408997 99.644397 108.930029 95.906621 96.930945 115.194518 58.655990 49.455400 
37.695252 19.304248 0.555977 32.966606 1.802789 23.583178 11.485218 67.169170 35.794359 84.401348 97.379872 99.043493 108.912516 95.905886 96.918235 115.095861 59.036171 49.237100 
37.695742 19.344679 0.557187 32.940845 1.798663 23.719026 11.712405 67.157510 35.820582 84.356370 97.412408 99.088962 108.899266 95.935249 96.950725 115.124040 59.464304 48.599300 
37.698083 19.314354 0.557757 32.945920 1.785330 23.852771 11.801192 67.125031 35.753583 84.326455 97.720942 99.549859 108.884602 96.214534 97.252814 115.549706 59.764885 48.239700 
37.698620 19.375736 0.558635 32.942389 1.772774 23.956957 11.760456 67.106723 35.888323 84.184853 97.798407 99.973380 108.882703 96.288700 97.336786 115.646998 59.887876 48.375200 
37.695595 19.460942 0.560222 32.996234 1.780242 23.878801 11.670222 67.162670 35.917412 84.217928 97.487948 99.068300 108.858803 96.008771 97.025957 115.182786 59.627810 48.491000 
37.694811 19.554119 0.561174 33.062710 1.769532 23.878089 11.792416 67.185448 35.959581 84.356134 97.431222 98.654352 108.751533 95.985376 96.987666 115.029223 59.676472 48.268000 
37.697012 19.584098 0.562588 32.891484 1.755060 24.084181 12.186157 67.126380 35.943815 84.257982 97.495255 99.057585 108.551516 96.035599 97.052229 115.105794 60.324087 47.871600 
37.697503 19.626185 0.563390 32.929693 1.709334 24.165196 12.079709 67.112695 35.976225 83.991769 97.677599 99.351866 108.465832 96.193007 97.226772 115.390783 60.379237 47.791300 
37.698637 19.635669 0.562026 33.000127 1.715165 24.099575 12.084065 67.134855 36.091607 84.241174 97.793035 99.463602 108.581865 96.311747 97.350080 115.504015 60.235555 48.096500 
37.699138 19.729040 0.558837 33.090458 1.743704 23.952273 11.815981 67.175120 36.336941 84.482340 97.776422 99.504293 108.728060 96.308674 97.339252 115.311735 59.807752 48.490500 
37.698670 19.803070 0.559079 33.094737 1.747929 23.962748 11.971270 67.187644 36.408576 84.431887 97.643740 99.287806 108.727483 96.188991 97.207062 115.073003 59.839615 48.668900 
37.699087 19.780887 0.559520 33.028795 1.735868 24.042171 12.126809 67.162537 36.386078 84.369829 97.748771 99.637682 108.707418 96.277256 97.310241 115.271958 60.093080 48.562800 
37.699373 19.843915 0.556146 33.190831 1.738352 23.946599 11.931552 67.190270 36.491715 84.424641 97.812079 99.847895 108.821001 96.339780 97.376245 115.310374 59.673760 48.637900 
37.699373 19.871560 0.555575 33.126565 1.746507 23.968509 12.125140 67.186723 36.514815 84.403322 97.765746 99.922275 108.830622 96.294167 97.328829 115.197682 59.820363 48.839600 
37.699070 19.957949 0.552076 33.479531 1.736187 23.876204 12.432368 67.225538 36.568215 84.278828 97.752301 99.659957 108.889889 96.281539 97.313112 115.104340 59.361165 49.027900 
37.699510 19.947312 0.551323 33.513470 1.721657 23.890732 12.356608 67.219581 36.568215 84.301303 97.880823 100.088309 108.895819 96.403848 97.447682 115.400993 59.343745 49.098900 
37.400289 19.241269 0.564544 33.694076 1.512246 21.150906 11.704076 66.265915 35.182464 82.941416 97.098347 97.824415 108.462846 95.668149 96.712086 115.010371 49.528953 49.333500 
37.400096 19.249734 0.564547 33.786303 1.511799 21.183068 12.642114 66.294746 35.139430 82.742006 97.043544 97.697259 108.408689 95.620107 96.661711 115.000841 49.696263 49.412600 
37.400053 19.286016 0.564535 33.809194 1.511970 21.047973 12.844354 66.313635 35.158075 82.956232 96.960360 97.629708 108.178264 95.563138 96.597323 114.829539 49.537791 49.547900 
37.400279 19.234018 0.564559 33.643276 1.512502 21.497348 12.276661 66.309399 35.117751 82.697116 97.073849 97.785231 108.371730 95.638327 96.682529 115.088192 50.235826 49.250800 
37.400424 19.246029 0.564483 33.666120 1.512674 21.350845 13.179034 66.296203 35.173219 82.844777 97.162082 97.767724 108.448404 95.710265 96.761785 115.168832 50.505109 49.139500 
37.400360 19.248201 0.564511 33.637834 1.513327 21.069145 11.904435 66.277716 35.203565 83.358248 97.035159 97.768554 108.349332 95.628713 96.664470 114.869569 49.524165 49.211800 
37.400376 19.211360 0.564532 33.708252 1.513045 21.118382 11.627398 66.308567 35.143795 83.205468 97.084560 97.766606 108.380616 95.666158 96.702898 114.959684 49.531013 49.037900 
37.400762 19.259573 0.564472 33.701320 1.512994 21.119563 12.168219 66.302403 35.233773 83.397781 97.180236 97.805070 108.363110 95.750496 96.792328 115.017157 49.662335 48.494100 
37.401566 19.214974 0.564505 33.461069 1.514125 21.282443 11.742193 66.256138 35.205304 83.196118 97.206412 98.027961 108.509697 95.754812 96.806830 115.116846 49.920530 48.339200 
37.400427 19.240237 0.564505 33.717399 1.512739 21.109885 12.156069 66.298945 35.182652 83.264365 97.120608 97.760187 108.330926 95.698039 96.737307 114.981484 49.616199 48.348700 
37.400747 19.233403 0.564521 33.647244 1.512701 21.263328 12.027189 66.280610 35.187840 83.012254 97.212874 97.885732 108.456522 95.758961 96.810377 115.167153 49.839683 48.215500 
37.400469 19.268293 0.564540 33.787306 1.512896 21.255983 11.625164 66.404287 35.175323 83.037257 97.112742 97.748172 108.349566 95.688757 96.723694 115.004669 49.689016 48.074200 
37.400241 19.269369 0.564550 33.799415 1.512267 21.141429 11.477231 66.347458 35.178846 83.005528 97.069119 97.738315 108.355530 95.652900 96.688271 114.946184 49.462467 48.049400 
37.400606 19.292720 0.564554 33.693077 1.513830 21.360686 11.206822 66.401827 35.207924 82.970647 97.049415 97.814294 108.410977 95.633971 96.668133 114.921903 49.736416 48.224700 
37.400983 19.263861 0.564501 33.831662 1.513484 21.306139 11.862854 66.494024 35.184110 83.181872 97.230873 97.742580 108.393240 95.790960 96.825522 115.141839 49.873425 48.409500 
37.401590 19.271295 0.564482 33.732969 1.515701 21.276383 11.637129 66.478865 35.215662 83.511631 97.143839 97.769755 108.345407 95.727137 96.755656 114.962901 49.896872 48.346500 
37.401206 19.226108 0.564475 33.802128 1.514138 21.154001 11.538850 66.442877 35.174893 83.562403 97.226025 97.759933 108.390899 95.797685 96.828937 115.068945 49.616807 48.291600 
37.402564 19.263089 0.564381 33.697045 1.514457 21.290974 12.432853 66.385025 35.256066 83.468794 97.329639 97.853947 108.435682 95.874794 96.921250 115.200695 50.188344 48.005700 
37.402413 19.276089 0.564464 33.599073 1.516400 21.183005 11.399300 66.380512 35.271300 83.832810 97.135967 97.858037 108.301905 95.727081 96.756801 114.902587 49.736678 48.031500 
37.401046 19.263581 0.564513 33.814913 1.512789 21.133226 11.228859 66.389344 35.225793 83.428056 97.261390 97.816488 108.380173 95.825917 96.862617 115.098170 49.459744 47.592900 
37.401221 19.333975 0.564538 33.702114 1.513801 21.178536 10.982477 66.390158 35.294704 83.571140 97.094308 97.834760 108.155091 95.691830 96.719712 114.871745 49.495202 47.631200 
37.400130 19.332670 0.564572 33.892047 1.511264 21.255308 11.215662 66.380388 35.193606 82.675224 97.129160 97.739520 108.342012 95.691900 96.732650 115.106085 49.404231 47.549900 
37.400554 19.289342 0.564499 33.746833 1.513480 21.257602 12.400827 66.396781 35.212742 83.133059 97.098432 97.730682 108.341878 95.678308 96.713769 114.965157 49.959736 47.794000 
37.403776 19.290752 0.564371 33.608356 1.515033 21.323212 12.405933 66.362665 35.308757 83.586926 97.316769 97.910933 108.370908 95.868160 96.914449 115.134861 50.329115 48.004900 
37.401374 19.352675 0.564482 33.818531 1.512257 21.247210 12.087103 66.394378 35.329548 83.285769 97.343293 97.816010 108.252837 95.893511 96.938739 115.185211 49.791832 47.872900 
37.402517 19.365212 0.564411 33.612279 1.515123 21.459423 12.781757 66.410022 35.359721 83.349120 97.189747 97.831548 108.283922 95.758485 96.798105 115.001934 50.801616 47.844800 
37.400595 19.390363 0.564507 33.852127 1.512080 21.192936 12.098918 66.420108 35.342387 83.180096 97.194057 97.738346 108.222439 95.768384 96.804362 115.010451 49.650731 47.927100 
37.400495 19.334569 0.564434 33.792409 1.512541 21.274317 13.264472 66.388846 35.252339 83.091007 97.166828 97.690713 108.202807 95.735174 96.776033 115.048348 50.389156 48.138600 
37.400809 19.290228 0.564509 33.717690 1.513074 21.330273 12.376428 66.369866 35.214129 83.102386 97.168527 97.776569 108.272851 95.734272 96.774771 115.057555 50.099295 48.287500 
37.401345 19.278919 0.564523 33.745443 1.513350 21.250799 11.351062 66.396333 35.221359 83.370592 97.213657 97.827956 108.263919 95.783628 96.818924 115.048797 49.686517 48.679900 
37.400425 19.349166 0.564536 33.845064 1.512090 21.225718 11.975306 66.426277 35.240959 83.105350 97.140806 97.708272 108.084217 95.721934 96.754771 114.985701 49.680993 48.602800 
37.400489 19.296689 0.564500 33.833458 1.512797 21.124615 12.044123 66.427229 35.211611 83.412292 97.125699 97.691480 108.159757 95.715391 96.744500 114.943603 49.607215 48.593900 
37.400336 19.311855 0.564514 33.852536 1.511965 21.183355 12.528267 66.396911 35.207228 83.088459 97.168622 97.689077 108.150655 95.741498 96.778225 115.047965 49.737836 48.575700 
37.401103 19.263252 0.564532 33.668434 1.514184 21.391650 11.798102 66.408390 35.166356 83.227030 97.125480 97.777990 108.148393 95.704070 96.737501 114.990945 50.118539 48.610900 
37.400542 19.275935 0.564521 33.834839 1.512299 21.312623 12.423594 66.427987 35.163538 83.027118 97.223727 97.710972 108.185993 95.781820 96.820925 115.167749 49.983481 48.560700 
37.401620 19.258582 0.564486 33.611376 1.515181 21.506754 12.654884 66.415508 35.166862 83.249974 97.161713 97.768429 108.147716 95.731221 96.767930 115.049176 50.890923 48.582300 
37.400613 19.307888 0.564554 33.817026 1.512770 21.302594 11.267832 66.469590 35.185704 83.139055 97.117394 97.733124 108.087734 95.702644 96.731299 114.968109 49.661540 48.571300 
37.400264 19.305378 0.564551 33.838123 1.512267 21.270644 11.931507 66.440077 35.166637 82.953019 97.074952 97.683109 108.126390 95.660474 96.692386 114.960296 49.731317 48.630500 
37.400251 19.309094 0.564570 33.791180 1.512029 21.482504 11.578482 66.409638 35.146213 82.733603 97.062816 97.728441 108.104466 95.641157 96.677027 115.001745 49.881360 48.638000 
37.400223 19.248198 0.564535 33.851234 1.512076 21.261561 12.653981 66.418184 35.113140 82.920911 97.130705 97.659441 108.136563 95.701946 96.737907 115.090262 49.919846 48.861100 
37.400354 19.225247 0.564554 33.795304 1.512836 21.285234 11.592214 66.422319 35.102536 83.016513 97.090737 97.704121 108.173272 95.671680 96.703688 115.007690 49.738003 48.953500 
37.400330 19.233228 0.564530 33.831048 1.512538 21.283187 12.495583 66.434842 35.107168 83.012060 97.139422 97.670178 108.144474 95.711379 96.745710 115.087226 49.977302 48.773000 
37.400439 19.210831 0.564543 33.751437 1.512515 21.174897 11.705538 66.332995 35.114227 83.208072 97.143886 97.740767 108.125428 95.719257 96.755508 115.039806 49.629782 48.884400 
37.400905 19.229543 0.564526 33.635672 1.515683 21.239583 11.873652 66.430505 35.108493 83.765354 97.033383 97.682588 107.574181 95.641888 96.665413 114.848994 50.027827 48.556200 
37.400909 19.224326 0.564561 33.792687 1.512621 21.385940 11.198029 66.441490 35.096154 83.169555 97.226445 97.753264 107.870417 95.793201 96.824774 115.154080 49.796572 48.318000 
37.400328 19.197211 0.564540 33.734426 1.512341 21.213176 12.492291 66.324281 35.078719 83.181477 97.125999 97.686461 107.803255 95.704756 96.740759 115.042415 49.924602 48.086200 
37.400371 19.255479 0.564565 33.792176 1.512401 21.213501 11.347725 66.419106 35.094967 83.385608 97.062327 97.668156 107.279948 95.666381 96.690134 114.894339 49.621608 48.103400 
37.400280 19.225817 0.564524 33.848492 1.511745 21.146110 12.783722 66.363060 35.094578 83.255888 97.207306 97.650160 107.663461 95.781414 96.816626 115.120161 49.801479 47.935900 
37.400631 19.236455 0.564557 33.732655 1.512536 21.346977 12.074821 66.403464 35.074443 83.420110 97.128503 97.669875 106.904682 95.723607 96.749256 114.978692 50.154306 47.913200 
37.400255 19.235340 0.564555 33.752526 1.511972 21.382604 12.994264 66.366883 35.062268 83.051322 97.095614 97.637947 107.035366 95.682398 96.714947 115.015967 50.528579 47.966600 
37.400486 19.231457 0.564539 33.685308 1.512140 21.518628 13.291892 66.344636 35.069777 83.045497 97.180834 97.664160 107.102191 95.748714 96.788578 115.152928 51.332541 48.086700 
37.400448 19.245041 0.564548 33.670468 1.512089 21.331594 13.221795 66.345278 35.054494 83.615923 97.101430 97.618678 105.684979 95.709056 96.734172 114.927530 50.916191 48.123900 
37.400420 19.243379 0.564564 33.844058 1.511521 21.330256 12.651329 66.443641 35.039351 83.542665 97.207812 97.607291 105.523989 95.811214 96.829384 115.055566 50.290807 47.945900 
37.400171 19.297586 0.564580 33.873537 1.510924 21.529314 12.188122 66.378319 35.041785 82.851207 97.228982 97.628254 105.434636 95.806795 96.838285 115.210195 50.114669 47.758300 
37.400238 19.301654 0.564581 33.846207 1.511041 21.375183 11.111977 66.388292 35.043918 83.210628 97.135778 97.636073 105.007165 95.746478 96.764737 114.969398 49.660897 47.955900 
37.400374 19.308045 0.564578 33.817811 1.511011 21.300518 11.888844 66.344877 35.046832 83.653037 97.209178 97.621355 104.442986 95.830735 96.846524 114.978524 49.899867 48.049900 
